RecordID,Offense,IncidentID,BlockNumber,StreetName,Agency,DateReported,HourReported
18112,ASSAULT-SIMPLE,201503631,1400,HAMPTON ST,CPD ,2015-07-15T00:00:00.000Z,1730
18113,SHOTS FIRED/ILLEGAL HUNTING CALL,201503633,700,PROSPECT AVE,CPD ,2015-07-15T00:00:00.000Z,1947
18114,DRUG/NARCOTIC VIOLATION,201503634,600,E MARKET ST,CPD ,2015-12-28T00:00:00.000Z,1305
18115,LARCENY-THEFT FROM MOTOR VEHICLE,201503635,700,ORANGEDALE AVE,CPD ,2015-07-15T00:00:00.000Z,2032
18116,ASSAULT-SIMPLE,201503637,400,GARRETT ST,CPD ,2015-07-15T00:00:00.000Z,2300
18117,DRIVE UNDER THE INFLUENCE,201503638,900,2ND ST SE,CPD ,2015-07-16T00:00:00.000Z,0355
18118,TOWED VEHICLE,201503639,900,2ND ST SE,CPD ,2015-07-16T00:00:00.000Z,0056
18119,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201503640,500,RUGBY RD,CPD ,2015-07-16T00:00:00.000Z,0819
18120,TOWED VEHICLE,201503641,600,BOLLING AVE,CPD ,2015-07-16T00:00:00.000Z,0710
18121,LARCENY-ALL OTHER LARCENY,201503643,1000,WERTLAND ST,CPD ,2015-07-16T00:00:00.000Z,0940
18122,TOWED VEHICLE,201503644,600,PRESTON PLACE,CPD ,2015-07-16T00:00:00.000Z,0905
18123,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201503645,200,SHAMROCK RD,CPD ,2015-07-16T00:00:00.000Z,0912
18124,BURGLARY/BREAKING AND ENTERING,201503646,1000,PAGE ST,CPD ,2015-07-16T00:00:00.000Z,1130
18125,TOWED VEHICLE,201503648,500,250 BYPASS,CPD ,2015-07-16T00:00:00.000Z,1030
18126,MISSING PERSON-JUVENILE,201503649,600,E MARKET ST,CPD ,2015-07-16T00:00:00.000Z,1122
18127,PROPERTY-LOST,201503650,1600,EMMET ST N,CPD ,2015-07-16T00:00:00.000Z,1242
18128,BURGLARY/BREAKING AND ENTERING,201503651,100,BURNET WAY,CPD ,2015-07-16T00:00:00.000Z,1300
18129,LARCENY-THEFT FROM MOTOR VEHICLE,201503652,100,GRIMES PL,CPD ,2015-07-16T00:00:00.000Z,1140
18130,LARCENY-THEFT FROM BUILDING,201503653,1200,CEDAR CT,CPD ,2015-07-16T00:00:00.000Z,1311
18131,VIOLATE PROTECTIVE ORDER,201503654,1000,RIDGE ST,CPD ,2015-07-16T00:00:00.000Z,1540
18132,VIOLATE PROTECTIVE ORDER,201503655,1000,ALTAVISTA AV,CPD ,2015-07-17T00:00:00.000Z,1000
18133,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201503656,300,RIDGE ST,CPD ,2015-07-16T00:00:00.000Z,1700
18134,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201503657,200,4TH ST NW,CPD ,2015-07-16T00:00:00.000Z,1712
18135,TRAFFIC-HIT AND RUN,201503658,100,SPRIGG LN,CPD ,2015-07-16T00:00:00.000Z,1900
18136,TRAFFIC-HIT AND RUN,201503659,1500,GREEN ST,CPD ,2015-07-16T00:00:00.000Z,1915
18137,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201503660,200,SUNSET AVE,CPD ,2015-07-16T00:00:00.000Z,1915
18138,DISORDERLY CONDUCT,201503661,400,PRESTON AVE,CPD ,2015-07-16T00:00:00.000Z,1927
18139,ASSAULT-SIMPLE,201503662,200,E MAIN ST,CPD ,2015-07-16T00:00:00.000Z,2248
18140,SHOTS FIRED/ILLEGAL HUNTING CALL,201503663,900,RIVES ST,CPD ,2015-07-16T00:00:00.000Z,2115
18141,LARCENY-THEFT FROM BUILDING,201503664,1400,CARLTON AVE,CPD ,2015-07-16T00:00:00.000Z,2200
18142,RUNAWAY,201503665,1400,HAMPTON ST,CPD ,2015-07-17T00:30:00.000Z,0030
18143,RUNAWAY,201503666,500,PARK ST,CPD ,2015-07-17T00:00:00.000Z,0030
18144,PROPERTY-FOUND/RECOVERED,201503667,500,E MAIN ST,CPD ,2015-07-17T00:00:00.000Z,0250
18145,PROPERTY-FOUND/RECOVERED,201503668,1400,UNIVERSITY AVE,CPD ,2015-07-17T00:00:00.000Z,0600
18146,BURGLARY/BREAKING AND ENTERING,201503669,400,2ND ST NE,CPD ,2015-07-17T00:00:00.000Z,0635
18147,TOWED VEHICLE,201503670,1800,JEFFERSON PARK AVE,CPD ,2015-07-17T00:00:00.000Z,0842
18148,TRAFFIC-ACCIDENT,201503671,200,8TH ST NW,CPD ,2015-07-17T00:00:00.000Z,0848
18149,ASSAULT-SIMPLE,201503672,100,KENT TERR,CPD ,2015-07-17T00:00:00.000Z,1124
18150,LARCENY-ALL OTHER LARCENY,201503673,800,HINTON AVE,CPD ,2015-07-17T00:00:00.000Z,1154
18151,PROPERTY-LOST,201503674,200,RIVERSIDE AVE,CPD ,2015-07-17T00:00:00.000Z,1213
18152,ASSIST CITIZEN-MENTAL/TDO/ECO,201503675,2200,JEFFERSON PARK AVE,CPD ,2015-07-17T00:00:00.000Z,1340
18153,TOWED VEHICLE,201503676,1800,AVON ST,CPD ,2015-07-17T14:23:00.000Z,1423
18154,TOWED VEHICLE,201503677,1000,ASHBY  PL,CPD ,2015-07-17T00:00:00.000Z,1423
18155,ASSIST CITIZEN-MENTAL/TDO/ECO,201503678,700,PROSPECT AVE,CPD ,2015-07-17T00:00:00.000Z,1803
18156,LARCENY-ALL OTHER LARCENY,201503679,200,E MAIN ST,CPD ,2015-07-17T00:00:00.000Z,1349
18157,TRAFFIC-ACCIDENT,201503680,200,W MAIN ST,CPD ,2015-07-17T00:00:00.000Z,1700
18158,LARCENY-SHOPLIFTING,201503681,1100,EMMET ST N,CPD ,2015-07-17T00:00:00.000Z,2250
18159,MISSING PERSON-JUVENILE,201503682,1500,CARLTON AVE,CPD ,2015-07-17T00:00:00.000Z,1900
18160,ASSIST CITIZEN-MENTAL/TDO/ECO,201503684,1000,MONTICELLO RD,CPD ,2015-07-17T00:00:00.000Z,1856
18161,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201503687,200,1ST ST N,CPD ,2015-07-17T00:00:00.000Z,2311
18162,TOWED VEHICLE,201503688,400,E JEFFERSON ST,CPD ,2015-07-17T00:00:00.000Z,2033
18163,DESCRIBE,201503689,400,GARRETT ST,CPD ,2015-07-17T00:00:00.000Z,2031
18164,MISSING PERSON-JUVENILE,201503690,1400,HAMPTON ST,CPD ,2015-07-17T00:00:00.000Z,2100
18165,PROPERTY-FOUND/RECOVERED,201503691,300,E MAIN ST,CPD ,2015-07-17T00:00:00.000Z,2130
18166,FRAUD-FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,201503692,700,W MAIN ST,CPD ,2015-07-18T00:00:00.000Z,0018
18167,SHOTS FIRED/ILLEGAL HUNTING CALL,201503693,700,PROSPECT AVE,CPD ,2015-07-18T00:00:00.000Z,0204
18168,DISORDERLY CONDUCT,201503694,200,W MARKET ST,CPD ,2015-07-18T00:00:00.000Z,0349
18169,DESCRIBE,201503695,300,RIVERSIDE AVE,CPD ,2015-07-18T00:00:00.000Z,0129
18170,COMMUNITY POLICING,201503696,100,LANKFORD AVE,CPD ,2015-07-18T00:00:00.000Z,0909
18171,PROPERTY-FOUND/RECOVERED,201503697,700,GRAVES ST,CPD ,2015-07-18T00:00:00.000Z,1230
18172,DOA,201503698,1100,LITTLE HIGH ST,CPD ,2015-07-18T00:00:00.000Z,1146
18173,ASSAULT-INTIMIDATION,201503700,100,E MARKET ST,CPD ,2015-07-18T00:00:00.000Z,1537
18174,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201503701,700,NALLE ST,CPD ,2015-07-18T00:00:00.000Z,1522
18175,LARCENY-THEFT FROM BUILDING,201503702,900,EMMET ST,CPD ,2015-07-18T00:00:00.000Z,1444
18176,LARCENY-THEFT FROM BUILDING,201503703,400,GARRETT ST,CPD ,2015-07-18T00:00:00.000Z,1725
18177,RUNAWAY,201503704,1400,HAMPTON ST,CPD ,2015-07-18T00:00:00.000Z,1803
18178,MISC. NON CRIMINAL,201503705,1600,AMHERST DR,CPD ,2015-07-18T00:00:00.000Z,1824
18179,LARCENY-SHOPLIFTING,201503706,1100,EMMET ST N,CPD ,2015-07-19T00:00:00.000Z,0200
18180,TRAFFIC-HIT AND RUN,201503707,600,PRESTON AVE,CPD ,2015-07-18T00:00:00.000Z,2041
18181,MISSING PERSON-JUVENILE,201503708,400,4TH ST NE,CPD ,2015-07-18T00:00:00.000Z,2109
18182,TRAFFIC-HIT AND RUN,201503709,900,RIVER RD,CPD ,2015-07-19T00:00:00.000Z,0051
18183,ASSAULT-SIMPLE,201503710,1600,MADISON AVE,CPD ,2015-07-18T00:00:00.000Z,2221
18184,ASSAULT-AGGRAVATED,201503712,1400,VINE ST,CPD ,2015-07-19T00:00:00.000Z,0248
18185,TRAFFIC-HIT AND RUN,201503713,100,4TH ST NW,CPD ,2015-07-19T00:00:00.000Z,0044
18186,ASSIST CITIZEN-MENTAL/TDO/ECO,201503714,1100,EMMET ST N,CPD ,2015-07-19T00:00:00.000Z,0530
18187,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201503715,400,250 BYPASS,CPD ,2015-07-19T00:00:00.000Z,1207
18188,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201503716,200,RIDGE MCINTIRE RD,CPD ,2015-07-19T00:00:00.000Z,1220
18189,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201503717,100,E MAIN ST,CPD ,2015-07-19T00:00:00.000Z,1147
18190,LARCENY-THEFT FROM MOTOR VEHICLE,201503718,500,W MAIN ST,CPD ,2015-07-19T00:00:00.000Z,1335
18191,EXIGENT CIRCUMSTANCES SEARCH,201503719,100,RIDGE ST,CPD ,2015-07-19T00:00:00.000Z,1448
18192,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201503720,1300,POPLAR ST,CPD ,2015-07-19T00:00:00.000Z,1605
18193,PROPERTY-LOST,201503721,1000,EMMET ST,CPD ,2015-07-19T00:00:00.000Z,2000
18194,ASSAULT-SIMPLE,201503722,500,ELLIOTT AVE,CPD ,2015-07-19T00:00:00.000Z,1913
18195,TOWED VEHICLE,201503723,700,10TH ST NW,CPD ,2015-07-19T00:00:00.000Z,1829
18196,ASSAULT-SIMPLE,201503724,400,4TH ST NW,CPD ,2015-07-19T00:00:00.000Z,1915
18197,LARCENY-THEFT FROM MOTOR VEHICLE,201503725,1200,AGNESE ST,CPD ,2015-07-19T00:00:00.000Z,2130
18198,LARCENY-ALL OTHER LARCENY,201503726,1000,W MAIN ST,CPD ,2015-07-20T00:00:00.000Z,0430
18199,TOWED VEHICLE,201503727,400,13TH ST NE,CPD ,2015-07-20T00:00:00.000Z,0806
18200,LARCENY-ALL OTHER LARCENY,201503728,100,OBSERVATORY AVE,CPD ,2015-07-20T00:00:00.000Z,0834
18201,BURGLARY/BREAKING AND ENTERING,201503731,300,2ND ST SE,CPD ,2015-07-20T00:00:00.000Z,0832
18202,LARCENY-THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,201503732,1500,E HIGH ST,CPD ,2015-07-20T00:00:00.000Z,0921
18203,FAMILY OFFENSE-NON-VIOLENT,201503733,200,HILLCREST RD,CPD ,2015-07-20T00:00:00.000Z,1027
18204,DRUG/NARCOTIC VIOLATION,201503734,1100,5TH ST SW,CPD ,2015-07-20T00:00:00.000Z,1600
18205,ASSAULT-INTIMIDATION,201503735,200,STRIBLING AVE,CPD ,2015-07-20T00:00:00.000Z,1500
18206,ASSAULT-SIMPLE,201503736,1400,VINE ST,CPD ,2015-07-13T00:00:00.000Z,0355
18207,TRAFFIC-HIT AND RUN,201503737,700,ORANGEDALE DR,CPD ,2015-07-20T00:00:00.000Z,1526
18208,LARCENY-ALL OTHER LARCENY,201503738,4000,CITY WALK WAY,CPD ,2015-07-20T00:00:00.000Z,1816
18209,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201503739,2100,MICHIE DR,CPD ,2015-07-20T00:00:00.000Z,1813
18210,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201503740,400,13TH ST NW,CPD ,2015-07-20T00:00:00.000Z,1922
18211,PROPERTY-FOUND/RECOVERED,201503741,600,E MARKET ST,CPD ,2015-07-21T00:00:00.000Z,0010
18212,ASSIST CITIZEN-MENTAL/TDO/ECO,201503742,400,GARRETT ST,CPD ,2015-07-20T00:00:00.000Z,2306
18213,ASSAULT-SIMPLE,201503743,1600,MERIDIAN ST,CPD ,2015-07-20T00:00:00.000Z,2319
18214,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201503744,400,GARRETT ST,CPD ,2015-07-20T00:00:00.000Z,2356
18215,LARCENY-ALL OTHER LARCENY,201503745,2200,ANGUS RD,CPD ,2015-07-20T00:00:00.000Z,2350
18216,BURGLARY/BREAKING AND ENTERING,201503746,600,SHAMROCK RD,CPD ,2015-07-21T00:00:00.000Z,0205
18217,ANIMAL-COMPLAINT,201503747,600,MCINTIRE RD,CPD ,2015-07-21T00:00:00.000Z,0726
18218,BURGLARY/BREAKING AND ENTERING,201503749,700,CHARLTON AVENUE,CPD ,2015-07-21T00:00:00.000Z,0852
18219,ASSAULT-SIMPLE,201503750,500,6TH ST SE,CPD ,2015-07-21T00:00:00.000Z,1015
18220,LARCENY-ALL OTHER LARCENY,201503751,200,2ND ST NW,CPD ,2015-07-21T00:00:00.000Z,1105
18221,TOWED VEHICLE,201503752,100,PIEDMONT AVE,CPD ,2015-07-21T00:00:00.000Z,1225
18222,TOWED VEHICLE,201503753,200,HYDRAULIC RD,CPD ,2015-07-21T00:00:00.000Z,1311
18223,DRUNKENNESS (DIP),201503754,300,E MAIN ST,CPD ,2015-07-21T00:00:00.000Z,1445
18224,BURGLARY/BREAKING AND ENTERING,201503755,1200,WERTLAND ST,CPD ,2015-07-21T00:00:00.000Z,1336
18225,MISSING PERSON-ADULT,201503756,600,CHERRY AVE,CPD ,2015-07-21T00:00:00.000Z,1650
18226,DRUG/NARCOTIC VIOLATION,201503757,600,E MARKET ST,CPD ,2015-07-21T00:00:00.000Z,1600
18227,FRAUD-FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,201503761,1900,EMMET ST,CPD ,2015-07-21T00:00:00.000Z,1730
18228,DRUG/NARCOTIC VIOLATION,201503762,1400,UNIVERSITY AVE,CPD ,2015-07-21T00:00:00.000Z,1944
18229,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201503763,1700,CHERRY AVE,CPD ,2015-07-21T00:00:00.000Z,2016
18230,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201503764,400,FAIRWAY AVE,CPD ,2015-07-21T00:00:00.000Z,2345
18231,ANIMAL-COMPLAINT,201503765,1700,YORK TOWN DR,CPD ,2015-07-21T00:00:00.000Z,1959
18232,ASSAULT-SIMPLE,201503766,800,ST CLAIRE AVE,CPD ,2015-07-22T00:00:00.000Z,0001
18233,ROBBERY,201503767,200,W MAIN ST,CPD ,2015-07-22T00:00:00.000Z,0535
18234,LARCENY-THEFT FROM MOTOR VEHICLE,201503768,1100,AVON ST,CPD ,2015-07-22T00:00:00.000Z,0639
18235,LARCENY-THEFT FROM BUILDING,201503769,1600,UNIVERSITY AVE,CPD ,2015-07-22T00:00:00.000Z,0920
18236,TOWED VEHICLE,201503770,700,CHARLTON AVE,CPD ,2015-07-22T00:00:00.000Z,0923
18237,LARCENY-ALL OTHER LARCENY,201503771,900,RIVER RD,CPD ,2015-07-22T00:00:00.000Z,0930
18238,LARCENY-THEFT FROM BUILDING,201503772,1600,MADISON AVE,CPD ,2015-07-22T00:00:00.000Z,1110
18239,TRESPASS ON REAL PROPERTY,201503773,1400,HAMPTON ST,CPD ,2015-07-22T00:00:00.000Z,1127
18240,ASSAULT-SIMPLE,201503775,1200,AGNESE ST,CPD ,2015-07-22T00:00:00.000Z,1240
18241,LARCENY-THEFT FROM BUILDING,201503777,1500,GORDON AVE,CPD ,2015-07-22T00:00:00.000Z,1347
18242,ANIMAL-COMPLAINT,201503778,100,CHELSEA DR,CPD ,2015-07-23T00:00:00.000Z,1502
18243,PROBLEM SOLVING PROJECT (PSP),201503779,2200,JEFFERSON PARK AVENUE,CPD ,2015-07-22T00:00:00.000Z,1348
18244,ASSAULT-SIMPLE,201503781,1000,MONTICELLO RD,CPD ,2015-07-22T00:00:00.000Z,1715
18245,ASSIST CITIZEN-MENTAL/TDO/ECO,201503782,1300,ROSE HILL DR,CPD ,2015-07-22T00:00:00.000Z,1545
18246,ASSAULT-SIMPLE,201503783,900,MONTICELLO AVE,CPD ,2015-07-22T00:00:00.000Z,1545
18247,PROPERTY-LOST,201503784,1100,EMMET ST N,CPD ,2015-07-22T16:26:00.000Z,1626
18248,ASSAULT-SIMPLE,201503785,500,S 1ST ST,CPD ,2015-07-22T00:00:00.000Z,1645
18249,PROPERTY-LOST,201503786,1400,UNIVERSITY AVE,CPD ,2015-07-22T00:00:00.000Z,1629
18250,ASSAULT-AGGRAVATED,201503787,200,RIDGE ST,CPD ,2015-07-22T00:00:00.000Z,1632
18251,LARCENY-THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,201503789,600,W MAIN ST,CPD ,2015-07-22T00:00:00.000Z,1837
18252,ASSIST CITIZEN-MENTAL/TDO/ECO,201503790,2100,MICHIE DR,CPD ,2015-07-22T00:00:00.000Z,2049
18253,BURGLARY/BREAKING AND ENTERING,201503791,600,E MARKET ST,CPD ,2015-07-22T00:00:00.000Z,2350
18254,ASSAULT-SIMPLE,201503792,400,GARRETT ST,CPD ,2015-07-23T00:00:00.000Z,0045
18255,ASSAULT-SIMPLE,201503793,800,HARDY DR,CPD ,2015-07-23T00:00:00.000Z,0334
18256,TRAFFIC-ACCIDENT,201503794,800,HARDY DR,CPD ,2015-07-23T00:00:00.000Z,0330
18257,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201503795,900,1ST ST S,CPD ,2015-07-23T00:00:00.000Z,0552
18258,BURGLARY/BREAKING AND ENTERING,201503796,1100,ROSEHILL DR,CPD ,2015-07-23T00:00:00.000Z,0608
18259,BURGLARY/BREAKING AND ENTERING,201503798,1200,CEDARS CT,CPD ,2015-07-23T00:00:00.000Z,0918
18260,ANIMAL-COMPLAINT,201503799,800,ROUGEMONT AVE,CPD ,2015-07-23T00:00:00.000Z,1457
18261,DRUG/NARCOTIC VIOLATION,201503800,200,MONTICELLO AVE,CPD ,2016-01-19T00:00:00.000Z,1530
18262,DRUG/NARCOTIC VIOLATION,201503801,0,RUN ST,CPD ,2015-12-14T00:00:00.000Z,1600
18263,TOWED VEHICLE,201503802,100,STADIUM RD,CPD ,2015-07-23T00:00:00.000Z,1115
18264,PROPERTY-LOST,201503803,600,E MARKET ST,CPD ,2015-07-23T00:00:00.000Z,1315
18265,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201503804,500,PRESTON AVE,CPD ,2015-07-20T00:00:00.000Z,1330
18266,FRAUD-WIRE FRAUD,201503805,100,E MAIN ST,CPD ,2015-07-23T00:00:00.000Z,1300
18267,LARCENY-SHOPLIFTING,201503806,100,2ND ST NW,CPD ,2015-07-23T00:00:00.000Z,1400
18268,VIOLATION OF PROTECTIVE ORDER,201503807,2000,CITY WALK WAY,CPD ,2015-07-23T00:00:00.000Z,1600
18269,ASSAULT-AGGRAVATED,201503808,800,STONEHENGE AVE,CPD ,2015-07-23T00:00:00.000Z,1730
18270,BURGLARY/BREAKING AND ENTERING,201503809,700,PROSPECT AVE,CPD ,2015-07-23T00:00:00.000Z,1911
18271,PHONE CALLS-THREATENING OR OBSCENE,201503810,100,14TH ST NW,CPD ,2015-07-23T00:00:00.000Z,1800
18272,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201503811,800,HARDY DR,CPD ,2015-07-23T00:00:00.000Z,1921
18273,WEAPON LAW OFFENSES,201503812,1400,HAMPTON ST,CPD ,2015-07-23T00:00:00.000Z,2035
18274,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201503813,1500,CARLTON AVE,CPD ,2015-07-23T00:00:00.000Z,2129
18275,TRAFFIC-HIT AND RUN,201503814,1800,EMMET ST N,CPD ,2015-07-23T21:24:00.000Z,2124
18276,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201503815,100,GARRETT ST,CPD ,2015-07-24T00:00:00.000Z,0001
18277,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201503816,100,GARRETT ST,CPD ,2015-07-24T00:00:00.000Z,0230
18278,ASSAULT-SIMPLE,201503817,800,CHERRY AVE,CPD ,2015-07-23T00:00:00.000Z,2222
18279,FRAUD-FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,201503818,100,W MAIN ST,CPD ,2015-07-23T00:00:00.000Z,2355
18280,DRUG/NARCOTIC VIOLATION,201503819,200,MARKET ST,CPD ,2015-07-24T00:00:00.000Z,1812
18281,ASSIST CITIZEN-MENTAL/TDO/ECO,201503820,100,LONGWOOD DR,CPD ,2015-07-24T00:00:00.000Z,0105
18282,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201503821,900,ROCKLAND AVE,CPD ,2015-07-24T00:00:00.000Z,0930
18283,PROPERTY-FOUND/RECOVERED,201503822,100,14TH ST NW,CPD ,2015-07-24T00:00:00.000Z,1128
18284,DRUG/NARCOTIC VIOLATION,201503823,1200,EMMET ST N,CPD ,2015-07-24T00:00:00.000Z,1400
18285,ASSAULT-INTIMIDATION,201503824,300,W MAIN ST,CPD ,2015-07-24T00:00:00.000Z,1238
18286,LARCENY-ALL OTHER LARCENY,201503825,700,PROSPECT AVE,CPD ,2015-07-24T00:00:00.000Z,1544
18287,DISORDERLY CONDUCT,201503826,200,E MAIN ST,CPD ,2015-07-24T00:00:00.000Z,1600
18288,ASSIST CITIZEN-MENTAL/TDO/ECO,201503829,1000,DRUID AVE,CPD ,2015-07-24T00:00:00.000Z,1930
18289,ASSIST CITIZEN-MENTAL/TDO/ECO,201503830,100,2ND ST SE,CPD ,2015-07-24T00:00:00.000Z,1801
18290,TRAFFIC-HIT AND RUN,201503832,1100,PRESTON AVE,CPD ,2015-07-24T00:00:00.000Z,1803
18291,MOTOR VEHICLE THEFT/STOLEN AUTO,201503833,1500,E HIGH ST,CPD ,2015-07-25T00:00:00.000Z,0001
18292,SHOTS FIRED/ILLEGAL HUNTING CALL,201503834,1700,HYDRAULIC RD,CPD ,2015-07-24T00:00:00.000Z,1830
18293,PROPERTY-LOST,201503835,600,PRESTON AVE,CPD ,2015-07-24T00:00:00.000Z,1923
18294,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201503836,700,PROSPECT,CPD ,2015-07-24T00:00:00.000Z,2115
18295,LARCENY-THEFT FROM BUILDING,201503837,100,W MARKET ST,CPD ,2015-07-25T00:00:00.000Z,0200
18296,LARCENY-THEFT FROM BUILDING,201503838,100,W MARKET ST,CPD ,2015-07-25T00:00:00.000Z,0230
18297,ASSIST CITIZEN-MENTAL/TDO/ECO,201503839,1100,LITTLE HIGH ST,CPD ,2015-07-24T00:00:00.000Z,2130
18298,TOWED VEHICLE,201503840,2000,HOLIDAY DR,CPD ,2015-07-25T00:00:00.000Z,0323
18299,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201503841,700,PROSPECT AVE,CPD ,2015-07-25T00:00:00.000Z,0433
18300,DRUG/NARCOTIC VIOLATION,201503842,2000,HOLIDAY DR,CPD ,2015-07-25T00:00:00.000Z,0508
18301,TOWED VEHICLE,201503843,100,E SOUTH ST,CPD ,2015-07-25T00:00:00.000Z,0405
18302,DRUG/NARCOTIC VIOLATION,201503844,2000, HOLIDAY DR,CPD ,2015-07-25T00:00:00.000Z,0520
18303,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201503845,800,HARDY DR,CPD ,2015-07-25T00:00:00.000Z,0700
18304,ASSAULT-SIMPLE,201503846,1900,N EMMET ST,CPD ,2015-07-25T00:00:00.000Z,0900
18305,TRAFFIC-HIT AND RUN,201503847,500,ROCKLAND AVE,CPD ,2015-07-25T00:00:00.000Z,0900
18306,LARCENY-THEFT FROM MOTOR VEHICLE,201503848,400,ROBINSON PL,CPD ,2015-07-25T00:00:00.000Z,1600
18307,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201503849,900,5TH ST SW,CPD ,2015-07-25T00:00:00.000Z,1318
18308,ASSAULT-SIMPLE,201503850,300,RIDGE ST,CPD ,2015-07-25T00:00:00.000Z,1215
18309,LARCENY-ALL OTHER LARCENY,201503851,500,1ST ST N,CPD ,2015-07-25T00:00:00.000Z,1134
18310,LARCENY-THEFT FROM MOTOR VEHICLE,201503852,1900,LEWIS MOUNTAIN RD,CPD ,2015-07-25T00:00:00.000Z,1545
18311,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201503853,700,1ST ST S,CPD ,2015-07-25T00:00:00.000Z,1235
18312,FRAUD-FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,201503854,1600,GRADY AVE,CPD ,2015-07-25T00:00:00.000Z,1610
18313,LARCENY-ALL OTHER LARCENY,201503855,200,W WATER ST,CPD ,2015-07-25T00:00:00.000Z,1750
18314,TRAFFIC-HIT AND RUN,201503856,600,W MAIN ST,CPD ,2015-07-25T00:00:00.000Z,1820
18315,LARCENY-ALL OTHER LARCENY,201503857,1100,WERTLAND ST,CPD ,2015-07-25T00:00:00.000Z,1834
18316,LARCENY-SHOPLIFTING,201503858,1100,N EMMET ST,CPD ,2015-07-25T00:00:00.000Z,2030
18317,LARCENY-THEFT FROM MOTOR VEHICLE,201503859,1800,STONEHENGE AVE,CPD ,2015-07-25T00:00:00.000Z,2050
18318,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201503860,700,RIDGE ST,CPD ,2015-07-25T00:00:00.000Z,2303
18319,ASSAULT-SIMPLE,201503861,200,NASSAU ST,CPD ,2015-07-25T00:00:00.000Z,2307
18320,PROPERTY-FOUND/RECOVERED,201503862,500,WATER ST,CPD ,2015-07-25T00:00:00.000Z,2349
18321,ASSAULT-SIMPLE,201503863,700,PROSPECT AVE,CPD ,2015-07-26T00:00:00.000Z,0200
18322,DRIVE UNDER THE INFLUENCE,201503864,1300,JEFFERSON PARK AVE,CPD ,2015-07-26T00:00:00.000Z,0511
18323,ASSIST CITIZEN-MENTAL/TDO/ECO,201503865,600,13TH ST NW,CPD ,2015-07-26T00:00:00.000Z,0645
18324,TOWED VEHICLE,201503867,1600,GRADY AVE,CPD ,2015-07-26T00:00:00.000Z,1033
18325,ASSAULT-AGGRAVATED,201503868,700,NASSAU ST,CPD ,2015-07-26T00:00:00.000Z,1630
18326,KIDNAPPING/ABDUCTION,201503870,800,E MARKET,CPD ,2015-07-26T00:00:00.000Z,1725
18327,ASSAULT-SIMPLE,201503871,400,MEADE AVE,CPD ,2015-07-26T00:00:00.000Z,1831
18328,BURGLARY/BREAKING AND ENTERING,201503872,600,ROCK CREEK RD,CPD ,2015-07-26T00:00:00.000Z,1820
18329,ASSAULT-SIMPLE,201503874,200,ZAN RD,CPD ,2015-07-27T00:00:00.000Z,0051
18330,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201503875,900,EMMET ST N,CPD ,2015-07-27T00:00:00.000Z,0017
18331,PROPERTY-FOUND/RECOVERED,201503876,300,4TH ST NW,CPD ,2015-07-26T00:00:00.000Z,2345
18332,TRAFFIC-HIT AND RUN,201503878,100,GARRETT ST,CPD ,2015-07-27T00:00:00.000Z,0536
